% Query:
% SELECT d.name, li.name, ev2.evalue as build_CPU, ev3.evalue as build_mem, ev.evalue as run_CPU, ev4.evalue as run_mem, ev1.evalue as pred_acc
% FROM
% dataset d,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev,
% evaluation ev1,
% evaluation ev2,
% evaluation ev3,
% evaluation ev4
% WHERE d.did = 6 and
% d.did = e.did and la.laid = e.laid and la.liid = li.liid and
% e.eid = ev.eid and ev2.eid = e.eid and ev3.eid = e.eid and ev4.eid = e.eid and ev2.emiid = 1 and ev3.emiid = 2 and ev4.emiid = 4 and ev.emiid = 3 and ev1.emiid = 6 and e.eid = ev1.eid

@relation query

@attribute name {letter}
@attribute alg_name {weka.DecisionTable,weka.NNge,weka.DecisionStump,weka.SMO,weka.MultilayerPerceptron,weka.MultiBoostAB,weka.ConjunctiveRule,weka.Stacking,weka.J48,weka.Decorate,weka.PART,weka.ZeroR,weka.BayesNet,weka.SimpleLogistic,weka.Logistic,weka.StackingC,weka.AttributeSelectedClassifier,weka.MultiClassClassifier,weka.NaiveBayes,weka.FilteredClassifier,weka.MultiScheme,weka.NaiveBayesUpdateable,weka.Vote,weka.HyperPipes,weka.NBTree,weka.CVParameterSelection,weka.ClassificationViaRegression,weka.LogitBoost,weka.Bagging,weka.IBk,weka.NaiveBayesSimple,weka.IB1,weka.OneR,weka.VFI,weka.RacedIncrementalLogitBoost,weka.LWL,weka.RandomForest,weka.RandomTree,weka.REPTree,weka.JRip,weka.AdaBoostM1,weka.RandomCommittee,weka.OrdinalClassClassifier,weka.LMT}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
letter,weka.J48,9.17,3.10268e+07,184,3.26932e+08,0.88025
letter,weka.J48,7.59,2.70389e+07,187,2.14876e+08,0.88025
letter,weka.J48,9.26,3.10918e+07,198,3.35024e+08,0.88025
letter,weka.J48,7.73,7.03508e+07,215,3.62688e+08,0.8805
letter,weka.J48,7.89,7.00716e+07,171,3.11864e+08,0.8805
letter,weka.J48,9.56,3.0629e+07,207,3.59056e+08,0.8805
letter,weka.J48,8.11,7.01796e+07,194,3.34624e+08,0.8805
letter,weka.J48,8.27,3.06738e+07,185,3.63564e+08,0.8805
letter,weka.J48,10.13,3.10411e+07,214,3.38148e+08,0.8805
letter,weka.J48,11.4,6.90231e+07,299,3.70004e+08,0.8805
letter,weka.J48,9.7,3.07353e+07,187,2.82064e+08,0.8805
letter,weka.J48,7.47,7.03381e+07,191,2.86172e+08,0.8805
letter,weka.J48,10.69,3.08738e+07,223,3.52824e+08,0.8805
letter,weka.J48,8.5,7.02055e+07,186,2.88796e+08,0.8805
letter,weka.J48,8.18,7.00761e+07,211,3.50348e+08,0.8805
letter,weka.J48,9.4,7.01355e+07,191,3.34152e+08,0.8805
letter,weka.J48,9.88,3.10307e+07,212,3.01848e+08,0.8805
letter,weka.J48,8.8,3.06132e+07,204,3.51316e+08,0.8805
letter,weka.J48,7.57,7.01837e+07,210,2.96676e+08,0.8805
letter,weka.J48,7.34,7.01337e+07,191,3.49872e+08,0.8805
letter,weka.J48,8.61,7.00901e+07,194,2.97268e+08,0.8805
letter,weka.J48,9.89,7.00921e+07,240,3.55884e+08,0.8805
letter,weka.J48,9.7,7.02775e+07,188,2.12248e+08,0.8805
letter,weka.J48,7.81,3.09331e+07,184,3.63732e+08,0.8803
letter,weka.J48,9.28,3.08798e+07,207,3.62076e+08,0.8803
letter,weka.J48,9.19,3.11581e+07,184,2.9894e+08,0.8803
letter,weka.J48,11.6,3.13319e+07,201,3.39036e+08,0.8803
letter,weka.J48,8.89,3.10083e+07,190,3.01408e+08,0.8803
letter,weka.J48,11.26,2.96321e+07,225,3.69928e+08,0.8803
letter,weka.J48,7.76,3.11687e+07,191,3.81068e+08,0.8803
letter,weka.J48,10.1,7.40633e+07,191,3.49388e+08,0.8803
letter,weka.J48,10.57,3.11095e+07,226,3.77216e+08,0.8803
letter,weka.J48,9.62,7.47642e+07,181,3.60576e+08,0.8803
letter,weka.J48,9.85,7.42096e+07,191,3.395e+08,0.8803
letter,weka.J48,9.18,7.41983e+07,202,3.7394e+08,0.8803
letter,weka.J48,10.35,7.4126e+07,181,3.52852e+08,0.8803
letter,weka.J48,8.28,7.40552e+07,203,3.74084e+08,0.8803
letter,weka.J48,8.15,2.97265e+07,181,2.61744e+08,0.8803
letter,weka.J48,9.78,7.40173e+07,194,2.8546e+08,0.8803
letter,weka.J48,8.88,3.11307e+07,194,2.29952e+08,0.8803
letter,weka.J48,8.14,2.85774e+07,189,3.76864e+08,0.8803
letter,weka.J48,10.41,7.419e+07,209,3.77688e+08,0.8803
letter,weka.J48,9.6,7.41357e+07,244,3.65016e+08,0.8803
letter,weka.J48,8.62,7.4073e+07,184,2.1722e+08,0.8803
letter,weka.J48,9.83,7.40294e+07,193,3.8104e+08,0.8803
letter,weka.J48,7.62,7.45425e+07,173,3.26468e+08,0.8803
letter,weka.J48,7.99,7.40103e+07,210,3.68588e+08,0.8803
letter,weka.J48,10.57,7.4081e+07,247,3.54496e+08,0.8803
letter,weka.J48,13.33,7.56675e+07,309,3.69492e+08,0.8803
letter,weka.J48,12.61,3.12639e+07,263,3.62944e+08,0.8803
letter,weka.J48,10.83,2.93626e+07,232,3.6262e+08,0.8803
letter,weka.J48,8.86,7.40389e+07,233,3.7616e+08,0.8803
letter,weka.J48,10.85,7.56056e+07,248,3.59912e+08,0.8803
letter,weka.J48,11.9,3.14784e+07,251,3.73136e+08,0.8803
letter,weka.J48,8.8,7.40776e+07,210,3.69788e+08,0.8803
letter,weka.J48,9.8,7.46552e+07,223,3.72856e+08,0.8803
letter,weka.J48,8.55,3.08807e+07,189,3.01076e+08,0.8803
letter,weka.J48,10.8,7.40236e+07,237,3.79116e+08,0.8803
letter,weka.J48,10.84,7.43072e+07,195,3.0046e+08,0.8803
letter,weka.J48,8.24,7.40146e+07,204,3.75808e+08,0.8803
letter,weka.J48,10.2,7.42076e+07,198,3.64764e+08,0.8803
letter,weka.J48,9.92,7.45219e+07,219,3.1584e+08,0.8803
letter,weka.J48,8.4,7.40389e+07,206,3.56616e+08,0.8803
letter,weka.J48,8.43,7.40365e+07,194,2.9338e+08,0.8803
letter,weka.J48,9.24,3.10942e+07,195,3.77308e+08,0.8803
letter,weka.J48,10.94,7.45246e+07,227,3.77596e+08,0.8803
letter,weka.J48,8.26,7.42271e+07,255,3.45776e+08,0.8803
letter,weka.J48,9.86,7.40001e+07,189,2.98388e+08,0.8803
letter,weka.J48,9.94,3.12119e+07,216,3.42848e+08,0.8803
letter,weka.J48,7.91,3.09726e+07,182,2.3178e+08,0.8803
letter,weka.J48,8.46,7.40551e+07,211,3.77428e+08,0.8803
letter,weka.J48,7.38,3.11852e+07,153,2.7956e+08,0.8803
letter,weka.J48,8.27,7.40666e+07,184,3.73268e+08,0.8803
letter,weka.J48,8.28,7.40523e+07,196,3.77324e+08,0.8803
letter,weka.J48,11.78,7.39823e+07,249,3.33412e+08,0.8803
letter,weka.J48,8.88,3.12662e+07,239,3.6638e+08,0.8803
letter,weka.J48,8.3,2.91313e+07,191,3.76452e+08,0.8803
letter,weka.J48,10.16,3.08848e+07,206,3.1128e+08,0.8803
letter,weka.J48,11.34,7.47178e+07,223,3.46488e+08,0.8803
letter,weka.J48,10.79,2.89771e+07,229,3.38088e+08,0.8803
letter,weka.J48,9.99,7.41122e+07,192,3.73592e+08,0.8803
letter,weka.J48,11.1,7.3915e+07,225,3.2718e+08,0.8803
letter,weka.J48,8.42,3.09084e+07,202,3.70384e+08,0.8803
letter,weka.J48,11.78,7.44091e+07,243,3.201e+08,0.8803
letter,weka.J48,11.1,7.45148e+07,256,3.14852e+08,0.8803
letter,weka.J48,9.5,7.40171e+07,211,3.0976e+08,0.8803
letter,weka.J48,9.86,3.08992e+07,201,3.10212e+08,0.8803
letter,weka.J48,8.36,7.40911e+07,177,3.63228e+08,0.8803
letter,weka.J48,10.39,3.09518e+07,198,3.31972e+08,0.8803
letter,weka.J48,8.68,7.42033e+07,188,2.97376e+08,0.8803
letter,weka.J48,9.69,7.404e+07,217,3.79612e+08,0.8803
letter,weka.J48,8.3,7.40365e+07,230,3.47916e+08,0.8803
letter,weka.J48,11.18,3.11408e+07,231,3.57628e+08,0.8803
letter,weka.J48,10.92,7.41769e+07,229,3.37028e+08,0.8803
letter,weka.J48,10.53,7.41643e+07,210,3.15452e+08,0.8803
letter,weka.J48,9.39,7.40936e+07,207,2.91616e+08,0.8803
letter,weka.J48,10.39,3.10487e+07,217,3.6366e+08,0.8803
letter,weka.J48,10.98,3.09138e+07,203,3.49408e+08,0.8803
letter,weka.J48,11.92,7.45644e+07,241,3.4202e+08,0.8803
letter,weka.J48,9.6,3.1128e+07,217,3.59176e+08,0.8803
letter,weka.J48,9.1,7.40165e+07,178,3.35452e+08,0.8803
letter,weka.J48,8.83,7.40266e+07,189,3.63836e+08,0.8803
letter,weka.J48,8.3,7.41344e+07,186,3.6972e+08,0.8803
letter,weka.J48,6.64,2.83295e+07,173,2.49924e+08,0.8594
letter,weka.J48,5.72,2.81541e+07,170,2.40668e+08,0.83205
letter,weka.J48,5.45,2.74869e+07,144,2.19972e+08,0.81275
letter,weka.J48,5.57,2.6274e+07,142,2.52344e+08,0.79215
letter,weka.J48,7.77,2.86276e+07,216,3.62172e+08,0.8594
letter,weka.J48,6.4,2.8415e+07,188,3.17156e+08,0.8594
letter,weka.J48,6.33,2.85177e+07,166,2.93276e+08,0.8594
letter,weka.J48,7.59,2.83819e+07,240,3.75404e+08,0.8594
letter,weka.J48,7.91,2.86402e+07,191,3.4726e+08,0.8594
letter,weka.J48,8.4,2.90962e+07,195,3.6314e+08,0.8594
letter,weka.J48,6.67,2.86424e+07,158,2.96e+08,0.8594
letter,weka.J48,8.84,2.86109e+07,204,3.09584e+08,0.8594
letter,weka.J48,6.61,2.83907e+07,167,3.2718e+08,0.8594
letter,weka.J48,6.73,2.83649e+07,182,3.21776e+08,0.8594
letter,weka.J48,6.23,2.84195e+07,188,3.71844e+08,0.8594
letter,weka.J48,7.37,2.83786e+07,182,2.88604e+08,0.8594
letter,weka.J48,7.8,2.86162e+07,192,3.6254e+08,0.8594
letter,weka.J48,6.51,2.86507e+07,183,3.19548e+08,0.8594
letter,weka.J48,8.7,2.8345e+07,170,2.70584e+08,0.8594
letter,weka.J48,7.65,2.84885e+07,165,3.30088e+08,0.8594
letter,weka.J48,6.94,2.86378e+07,199,3.01336e+08,0.8594
letter,weka.J48,6.9,2.86351e+07,182,2.7696e+08,0.8594
letter,weka.J48,7.34,2.84148e+07,162,2.32908e+08,0.8594
letter,weka.J48,6.37,2.85141e+07,165,2.50336e+08,0.8594
letter,weka.J48,5.91,2.83952e+07,157,2.33912e+08,0.83205
letter,weka.J48,6.97,2.8317e+07,175,2.73168e+08,0.83205
letter,weka.J48,7.67,2.85208e+07,253,3.05124e+08,0.83205
letter,weka.J48,6.6,2.83366e+07,149,1.69304e+08,0.83205
letter,weka.J48,5.97,2.82458e+07,152,2.29248e+08,0.83205
letter,weka.J48,6.32,2.81301e+07,155,2.34976e+08,0.83205
letter,weka.J48,5.84,2.83537e+07,144,2.73276e+08,0.83205
letter,weka.J48,5.42,2.82063e+07,157,2.66964e+08,0.83205
letter,weka.J48,5.93,2.82267e+07,154,2.63428e+08,0.83205
letter,weka.J48,6.75,2.82134e+07,160,1.6586e+08,0.83205
letter,weka.J48,6.75,2.8306e+07,163,2.60756e+08,0.83205
letter,weka.J48,6.7,2.83275e+07,173,2.94292e+08,0.83205
letter,weka.J48,6.45,2.82686e+07,220,3.59516e+08,0.83205
letter,weka.J48,5.94,2.81453e+07,192,2.88488e+08,0.83205
letter,weka.J48,6.56,6.61399e+06,200,3.1498e+08,0.83205
letter,weka.J48,6.15,2.81646e+07,171,2.6714e+08,0.83205
letter,weka.J48,6.55,2.82418e+07,154,1.55676e+08,0.83205
letter,weka.J48,5.49,2.81686e+07,151,3.62452e+08,0.83205
letter,weka.J48,5.85,2.8238e+07,158,1.74776e+08,0.83205
letter,weka.J48,7.89,6.41643e+06,192,2.49088e+08,0.83205
letter,weka.J48,5.32,2.75606e+07,160,2.875e+08,0.81275
letter,weka.J48,6.76,2.78631e+07,178,3.25588e+08,0.81275
letter,weka.J48,5.85,2.74546e+07,145,2.43608e+08,0.81275
letter,weka.J48,5.16,2.75743e+07,166,2.42888e+08,0.81275
letter,weka.J48,6.21,2.75643e+07,187,3.00648e+08,0.81275
letter,weka.J48,5.35,5.76815e+06,160,2.67736e+08,0.81275
letter,weka.J48,6.38,6.0749e+06,172,3.46048e+08,0.81275
letter,weka.J48,5.68,2.76439e+07,153,2.34928e+08,0.81275
letter,weka.J48,6.62,2.75579e+07,181,3.1102e+08,0.81275
letter,weka.J48,6.8,2.75673e+07,154,3.13928e+08,0.81275
letter,weka.J48,6.95,6.09318e+06,176,3.1116e+08,0.81275
letter,weka.J48,5.87,2.7712e+07,174,2.29332e+08,0.81275
letter,weka.J48,5.49,2.75465e+07,151,2.02124e+08,0.81275
letter,weka.J48,5.28,2.76651e+07,135,2.62476e+08,0.81275
letter,weka.J48,5.72,2.75949e+07,144,2.20336e+08,0.81275
letter,weka.J48,5.83,2.75718e+07,149,3.14404e+08,0.81275
letter,weka.J48,5.25,2.77098e+07,162,2.76924e+08,0.81275
letter,weka.J48,5.78,2.77502e+07,205,3.16308e+08,0.81275
letter,weka.J48,5.25,2.77302e+07,147,3.23368e+08,0.81275
letter,weka.J48,6.8,2.84933e+07,180,2.93256e+08,0.81275
letter,weka.J48,5.67,2.62513e+07,157,3.28612e+08,0.79215
letter,weka.J48,5.45,2.62873e+07,148,2.86012e+08,0.79215
letter,weka.J48,4.81,2.62419e+07,155,2.33824e+08,0.79215
letter,weka.J48,6.32,2.63824e+07,175,2.9972e+08,0.79215
letter,weka.J48,6.71,2.64867e+07,212,2.97488e+08,0.79215
letter,weka.J48,5.8,2.62956e+07,142,2.87976e+08,0.79215
letter,weka.J48,5.4,2.62048e+07,166,2.74668e+08,0.79215
letter,weka.J48,4.99,2.62627e+07,153,3.06448e+08,0.79215
letter,weka.J48,5.3,2.617e+07,175,2.43932e+08,0.79215
letter,weka.J48,4.65,2.65284e+07,123,2.4948e+08,0.79215
letter,weka.J48,4.51,2.61504e+07,148,2.84344e+08,0.79215
letter,weka.J48,4.46,2.62291e+07,178,3.20636e+08,0.79215
letter,weka.J48,4.91,4.57616e+06,152,2.4084e+08,0.79215
letter,weka.J48,4.6,2.62996e+07,148,2.7098e+08,0.79215
letter,weka.J48,5.27,2.62519e+07,144,2.49884e+08,0.79215
letter,weka.J48,4.92,2.64911e+07,161,2.63692e+08,0.79215
letter,weka.J48,6.55,2.62516e+07,176,2.61072e+08,0.79215
letter,weka.J48,4.41,4.84448e+06,115,2.24812e+08,0.79215
letter,weka.J48,5.98,2.65289e+07,236,3.3144e+08,0.79215
letter,weka.J48,4.66,2.62223e+07,160,2.72712e+08,0.79215
letter,weka.Decorate,952.24,3.69487e+08,14952,9.53456e+08,0.9152
letter,weka.Decorate,1121.16,3.69009e+08,28125,9.5752e+08,0.91435
letter,weka.Decorate,1067.56,3.82091e+08,28145,9.59072e+08,0.91805
letter,weka.Decorate,1239.22,3.58517e+08,25064,9.57208e+08,0.9141
letter,weka.Decorate,1124.57,3.83872e+08,31275,9.66108e+08,0.91835
letter,weka.Decorate,1319.53,3.56153e+08,18876,9.53064e+08,0.91645
letter,weka.Decorate,1045.47,3.62916e+08,26163,9.59664e+08,0.9197
letter,weka.Decorate,1050.87,3.78574e+08,19206,9.53932e+08,0.9199
letter,weka.Decorate,948.1,3.68108e+08,23559,9.65136e+08,0.91435
letter,weka.Decorate,1094.8,3.70385e+08,18131,9.62932e+08,0.9213
letter,weka.Decorate,1442.25,3.71776e+08,29924,9.61292e+08,0.916
letter,weka.Decorate,1028.77,3.61811e+08,37377,9.54424e+08,0.9128
letter,weka.Decorate,1355.82,3.67639e+08,35368,9.5748e+08,0.91855
letter,weka.Decorate,977.88,3.71512e+08,15934,9.57536e+08,0.9128
letter,weka.Decorate,1142.56,3.81495e+08,34484,9.67892e+08,0.9207
letter,weka.Decorate,1062.4,3.69492e+08,18451,9.59668e+08,0.91635
letter,weka.Decorate,1191.98,3.69499e+08,32008,9.57932e+08,0.9206
letter,weka.Decorate,1146.8,3.68794e+08,16160,9.59224e+08,0.9142
letter,weka.Decorate,1197.39,3.80329e+08,33558,9.71012e+08,0.914
letter,weka.Decorate,1047.92,3.69825e+08,17558,9.59132e+08,0.91825
letter,weka.PART,125.94,2.96964e+07,1059,3.64528e+08,0.8876
letter,weka.PART,111.59,2.97118e+07,1019,3.31712e+08,0.8876
letter,weka.PART,124.33,3.01534e+07,1101,3.73924e+08,0.8876
letter,weka.PART,113.95,7.26897e+06,1109,3.638e+08,0.8876
letter,weka.PART,98.95,2.96724e+07,944,3.45516e+08,0.8876
letter,weka.PART,95.12,2.96765e+07,968,3.57748e+08,0.8876
letter,weka.PART,96.29,2.97108e+07,1067,3.4696e+08,0.8876
letter,weka.PART,108.43,2.96932e+07,1047,3.3604e+08,0.8876
letter,weka.PART,89.68,2.96767e+07,915,3.61628e+08,0.8876
letter,weka.PART,117.39,2.96877e+07,1117,3.62156e+08,0.8876
letter,weka.PART,106.28,2.9684e+07,1016,3.6382e+08,0.8876
letter,weka.PART,107.27,7.24773e+06,1077,3.63156e+08,0.8876
letter,weka.PART,106.66,2.96888e+07,994,3.641e+08,0.8876
letter,weka.PART,127.82,3.01609e+07,1320,3.6178e+08,0.8876
letter,weka.PART,101.62,2.96723e+07,986,3.64952e+08,0.8876
letter,weka.PART,111.43,3.01341e+07,1033,3.62804e+08,0.8876
letter,weka.PART,87.7,2.96876e+07,906,3.62468e+08,0.8876
letter,weka.PART,85.23,2.96822e+07,877,3.5918e+08,0.8876
letter,weka.PART,115.71,7.21968e+06,1119,3.62204e+08,0.8876
letter,weka.PART,94.31,2.96765e+07,996,3.61592e+08,0.8876
letter,weka.StackingC,4.36,9.07873e+07,179,3.64252e+08,0.04065
letter,weka.StackingC,3.96,8.92712e+07,173,3.61684e+08,0.04065
letter,weka.StackingC,5.14,8.66741e+07,209,3.70576e+08,0.04065
letter,weka.StackingC,3.88,9.08592e+07,161,3.29376e+08,0.04065
letter,weka.StackingC,3.83,9.00905e+07,156,3.06036e+08,0.04065
letter,weka.StackingC,3.86,9.02545e+07,172,3.63884e+08,0.04065
letter,weka.StackingC,3.89,9.18258e+07,160,4.03724e+08,0.04065
letter,weka.StackingC,4.28,9.10348e+07,175,3.40736e+08,0.04065
letter,weka.StackingC,4.15,8.84153e+07,149,2.55464e+08,0.04065
letter,weka.StackingC,3.84,9.14664e+07,166,3.08712e+08,0.04065
letter,weka.StackingC,4.84,9.15331e+07,178,3.4278e+08,0.04065
letter,weka.StackingC,5.23,8.72852e+07,224,3.51756e+08,0.04065
letter,weka.StackingC,4.38,9.12018e+07,147,3.6204e+08,0.04065
letter,weka.StackingC,3.47,8.63294e+07,144,3.28832e+08,0.04065
letter,weka.StackingC,3.68,9.03436e+07,183,3.37476e+08,0.04065
letter,weka.StackingC,3.84,9.06228e+07,169,3.6242e+08,0.04065
letter,weka.StackingC,4.19,8.99615e+07,170,3.6378e+08,0.04065
letter,weka.StackingC,4.48,9.02601e+07,181,3.47248e+08,0.04065
letter,weka.StackingC,3.87,8.9542e+07,149,2.98804e+08,0.04065
letter,weka.StackingC,4.71,8.78326e+07,182,3.62812e+08,0.04065
letter,weka.MultiClassClassifier,44.1,1.13583e+08,504,3.392e+08,0.72335
letter,weka.MultiClassClassifier,43.48,1.15132e+08,539,3.76756e+08,0.72335
letter,weka.MultiClassClassifier,41.23,1.11068e+08,518,3.7628e+08,0.72335
letter,weka.MultiClassClassifier,43.99,1.15062e+08,496,3.70044e+08,0.72335
letter,weka.MultiClassClassifier,39.34,1.18183e+08,506,3.78952e+08,0.72335
letter,weka.MultiClassClassifier,43.82,1.16992e+08,503,3.9336e+08,0.72335
letter,weka.MultiClassClassifier,52.16,1.11803e+08,623,3.6886e+08,0.72335
letter,weka.MultiClassClassifier,39.73,1.13853e+08,526,3.76088e+08,0.72335
letter,weka.MultiClassClassifier,44.77,1.22389e+08,513,3.8732e+08,0.72335
letter,weka.MultiClassClassifier,40.33,1.14326e+08,489,3.81108e+08,0.72335
letter,weka.MultiClassClassifier,41.62,1.14912e+08,518,3.74924e+08,0.72335
letter,weka.MultiClassClassifier,44.82,1.13449e+08,506,3.71268e+08,0.72335
letter,weka.MultiClassClassifier,43.5,1.1441e+08,555,3.683e+08,0.72335
letter,weka.MultiClassClassifier,39.76,1.14047e+08,490,3.81044e+08,0.72335
letter,weka.MultiClassClassifier,45.23,1.13247e+08,523,3.14588e+08,0.72335
letter,weka.MultiClassClassifier,39.14,1.11525e+08,496,3.72344e+08,0.72335
letter,weka.MultiClassClassifier,43.69,1.09249e+08,530,3.81276e+08,0.72335
letter,weka.MultiClassClassifier,40.67,1.14297e+08,477,3.76224e+08,0.72335
letter,weka.MultiClassClassifier,48.18,1.12503e+08,593,3.79388e+08,0.72335
letter,weka.MultiClassClassifier,51.52,1.13723e+08,606,3.71272e+08,0.72335
letter,weka.MultiScheme,0.52,186608,134,2.85268e+08,0.04065
letter,weka.MultiScheme,0.48,191392,95,3.6124e+08,0.04065
letter,weka.MultiScheme,0.46,190280,118,3.59992e+08,0.04065
letter,weka.MultiScheme,0.5,181976,112,2.35932e+08,0.04065
letter,weka.MultiScheme,0.54,199632,127,2.79984e+08,0.04065
letter,weka.MultiScheme,0.52,181368,115,2.62664e+08,0.04065
letter,weka.MultiScheme,0.49,196056,95,3.60008e+08,0.04065
letter,weka.MultiScheme,0.43,197512,100,3.15896e+08,0.04065
letter,weka.MultiScheme,0.4,188840,104,2.71632e+08,0.04065
letter,weka.MultiScheme,0.46,196440,108,2.71104e+08,0.04065
letter,weka.MultiScheme,0.6,199304,94,1.36652e+08,0.04065
letter,weka.MultiScheme,0.54,191496,92,3.26404e+08,0.04065
letter,weka.MultiScheme,0.46,186088,93,2.23096e+08,0.04065
letter,weka.MultiScheme,0.46,189304,105,2.55028e+08,0.04065
letter,weka.MultiScheme,0.5,186168,146,2.97196e+08,0.04065
letter,weka.MultiScheme,0.4,194136,102,2.86316e+08,0.04065
letter,weka.MultiScheme,0.5,174480,87,3.3222e+08,0.04065
letter,weka.MultiScheme,0.49,181176,134,2.732e+08,0.04065
letter,weka.MultiScheme,0.46,188320,96,2.4774e+08,0.04065
letter,weka.MultiScheme,0.49,179256,88,1.87536e+08,0.04065
letter,weka.CVParameterSelection,0.23,76544,145,2.716e+08,0.04065
letter,weka.CVParameterSelection,0.23,91224,113,2.33212e+08,0.04065
letter,weka.CVParameterSelection,0.22,91400,110,3.1382e+08,0.04065
letter,weka.CVParameterSelection,0.21,77616,108,2.17636e+08,0.04065
letter,weka.CVParameterSelection,0.19,90456,106,2.5898e+08,0.04065
letter,weka.CVParameterSelection,0.27,81640,116,2.54288e+08,0.04065
letter,weka.CVParameterSelection,0.18,91032,115,2.43188e+08,0.04065
letter,weka.CVParameterSelection,0.2,80592,91,3.1934e+08,0.04065
letter,weka.CVParameterSelection,0.23,79152,99,2.65912e+08,0.04065
letter,weka.CVParameterSelection,0.18,79568,126,2.44916e+08,0.04065
letter,weka.CVParameterSelection,0.19,90456,102,2.69224e+08,0.04065
letter,weka.CVParameterSelection,0.22,78768,93,3.58208e+08,0.04065
letter,weka.CVParameterSelection,0.18,90776,106,3.19996e+08,0.04065
letter,weka.CVParameterSelection,0.2,70200,121,2.3908e+08,0.04065
letter,weka.CVParameterSelection,0.19,90712,149,2.47112e+08,0.04065
letter,weka.CVParameterSelection,0.24,91224,119,2.82252e+08,0.04065
letter,weka.CVParameterSelection,0.22,73768,105,2.25192e+08,0.04065
letter,weka.CVParameterSelection,0.22,90456,107,2.78676e+08,0.04065
letter,weka.CVParameterSelection,0.16,91224,84,2.88044e+08,0.04065
letter,weka.CVParameterSelection,0.19,90456,107,2.94376e+08,0.04065
letter,weka.LogitBoost,108.76,1.2419e+08,1161,3.78588e+08,0.73515
letter,weka.LogitBoost,112.25,1.22564e+08,1111,3.81812e+08,0.73515
letter,weka.LogitBoost,107.8,1.26068e+08,1123,3.79616e+08,0.73515
letter,weka.LogitBoost,112.82,1.22852e+08,1150,3.78212e+08,0.73515
letter,weka.LogitBoost,159.77,1.22236e+08,1653,4.01344e+08,0.73515
letter,weka.LogitBoost,107.77,1.22788e+08,1182,3.7228e+08,0.73515
letter,weka.LogitBoost,151.21,1.2392e+08,1547,3.79964e+08,0.73515
letter,weka.LogitBoost,111.67,1.25938e+08,1297,3.81524e+08,0.73515
letter,weka.LogitBoost,125.65,1.07812e+08,1302,3.96936e+08,0.73515
letter,weka.LogitBoost,109.74,1.00192e+08,1251,4.03252e+08,0.73515
letter,weka.LogitBoost,108.18,1.25906e+08,1321,3.8442e+08,0.73515
letter,weka.LogitBoost,145.19,1.25092e+08,1706,3.776e+08,0.73515
letter,weka.LogitBoost,107.26,1.27759e+08,1113,3.724e+08,0.73515
letter,weka.LogitBoost,115.97,1.28276e+08,1252,3.9366e+08,0.73515
letter,weka.LogitBoost,111.2,1.21646e+08,1121,3.80864e+08,0.73515
letter,weka.LogitBoost,138.19,8.25163e+07,1464,3.92576e+08,0.73515
letter,weka.LogitBoost,128.5,1.28339e+08,1430,3.75896e+08,0.73515
letter,weka.LogitBoost,125.42,1.32628e+08,1343,4.04316e+08,0.73515
letter,weka.LogitBoost,114.95,1.09368e+08,1276,4.02764e+08,0.73515
letter,weka.LogitBoost,114.15,1.21532e+08,1248,3.77832e+08,0.73515
letter,weka.Bagging,11.29,1.2021e+08,328,3.94144e+08,0.89875
letter,weka.Bagging,15.82,1.20456e+08,403,3.97016e+08,0.9001
letter,weka.Bagging,13.68,1.20005e+08,306,3.84784e+08,0.8986
letter,weka.Bagging,13.39,1.11526e+08,322,4.1292e+08,0.90065
letter,weka.Bagging,13.87,1.19619e+08,302,3.52856e+08,0.90095
letter,weka.Bagging,12.1,1.13487e+08,332,4.06056e+08,0.8997
letter,weka.Bagging,12.39,1.01857e+08,302,3.84324e+08,0.9012
letter,weka.Bagging,15.61,1.12621e+08,498,4.0628e+08,0.89915
letter,weka.Bagging,14.24,1.13151e+08,350,3.96444e+08,0.89965
letter,weka.Bagging,11.29,1.10019e+08,338,4.00928e+08,0.89985
letter,weka.Bagging,13.5,1.14759e+08,303,3.65972e+08,0.8979
letter,weka.Bagging,12.9,1.1078e+08,317,4.10732e+08,0.90105
letter,weka.Bagging,13.11,1.20846e+08,305,4.2196e+08,0.90185
letter,weka.Bagging,16.65,1.058e+08,369,3.96284e+08,0.89815
letter,weka.Bagging,13.9,1.0979e+08,349,3.99648e+08,0.9004
letter,weka.Bagging,15.31,1.14711e+08,510,3.95576e+08,0.9002
letter,weka.Bagging,11.86,1.15984e+08,383,3.99476e+08,0.902
letter,weka.Bagging,15.56,1.14902e+08,414,4.03032e+08,0.9015
letter,weka.Bagging,14.41,1.09984e+08,335,3.98748e+08,0.8998
letter,weka.Bagging,14.54,1.20203e+08,330,4.002e+08,0.89815
letter,weka.RacedIncrementalLogitBoost,40.7,8.70726e+07,528,3.64356e+08,0.70585
letter,weka.RacedIncrementalLogitBoost,41.63,8.74346e+07,526,3.83228e+08,0.70105
letter,weka.RacedIncrementalLogitBoost,42.31,8.86113e+07,535,3.64728e+08,0.71665
letter,weka.RacedIncrementalLogitBoost,45.51,8.75717e+07,595,3.66052e+08,0.7102
letter,weka.RacedIncrementalLogitBoost,46.8,8.74937e+07,584,3.70576e+08,0.718
